,transaction_id,terminal_id,customer_id,amount,currency,transaction_time,transaction_hour,transaction_weekday,payment_method,item_count,operator_id,device_id,batch_id,auth_code,response_code,network_type,session_id,reference_number,trace_id,pos_entry_mode,true_mcc,merchant_id,terminal_name,terminal_description,terminal_city,terminal_type,terminal_serial,terminal_version,merchant_name,merchant_city,items_total_price,items_mean_price,items_price_std,items_min_price,items_max_price,items_price_range,items_text,is_weekend,text,amount_log,items_price_cv,items_vs_amount,terminal_name_len,terminal_desc_len,items_text_len,amount_per_item,items_price_skew,is_single_item_expensive,items_vs_amount_gap,price_roundness,item_count_bucket,avg_price_bucket,item_count_vs_price
1142,TX00000574,T000096,C000291,467.01,USD,2024-05-01 19:00:00,19,Wednesday,MOBILE,4,OP22,DEV-C426,B3575,358272,0,5G,413fb646,REF20400956,d2d8ae1d-513f-4b8e-b4a6-19f390cbfad4,81,5699,M00050,PLACE,basic service unit unit,LA,KSK,SN669974054,3.3.37,PLAZA001,LA,180.84,45.21,22.417411387877355,21.55,65.87,44.32000000000001,limneal aclipsed aleyrs asrenade item saoffro nlayerz,0,limneal aclipsed aleyrs asrenade item saoffro nlayerz basic service unit unit la,6.148489663210732,2.01673597445101,0.387229395516156,5,23,53,116.72331917020743,0.456968436884829,0,0.6127692923721282,0,2,2,180.84
1143,TX00000050,T000013,C000394,50.69,GBP,2024-01-04 11:00:00,11,Thursday,CASH,4,OP04,DEV-A348,B5890,197251,0,4G,8b396c3c,REF29779316,728b2efc-00bf-4f49-9462-546868fe1589,81,5411,M00007,PLACE,order basic order basic,LA,POS,SN731148254,2.7.31,C3,LA,183.72,45.93,36.3236699687683,20.45,98.46,78.00999999999999,armonized fleetng item item fleetinug,0,armonized fleetng item item fleetinug order basic order basic la,3.945264339207948,1.2644647426730664,3.6243835075951867,5,23,37,12.66933266683329,1.143672029783806,0,2.6243317354165434,0,2,2,183.72
1144,TX00001414,T000290,C000308,458.42,USD,2024-02-02 21:00:00,21,Friday,MOBILE,3,OP53,DEV-E269,B5521,30605,5,5G,1899d23f,REF78084751,735c54b4-3e02-4809-9324-c5a7969e8dc9,91,5945,M00146,SHOP,common general piece common common,CHI,ONL,SN454596333,1.7.2,MART004,CHI,239.07,79.69,14.959408410762778,68.04,96.56,28.519999999999996,part emrace gildrain stlli part,0,part emrace gildrain stlli part common general piece common common chi,6.129964824353087,5.32708231581309,0.5215086601806204,4,34,31,152.755748083972,0.21169266291049182,0,0.47849029603792154,0,1,3,239.07
1145,TX00000726,T000133,C000136,43.5,EUR,2024-05-25 15:00:00,15,Saturday,CARD,2,OP13,DEV-C955,B9664,332601,0,LAN,f89eaef4,REF48524666,e933297b-bbc3-455c-85e8-e96aab36e88a,7,5732,M00070,LOCATION,veeryday basic eevated fr you,PHX,ONL,SN373239012,3.4.83,STORE005,PHX,112.94,56.47,36.38771495985974,30.74,82.2,51.46000000000001,oef vergue,1,oef vergue veeryday basic eevated fr you phx,3.7954891891721947,1.551897393455279,2.59632183908046,8,29,10,21.73913043478261,0.4556320943493121,0,1.596285142870279,0,1,3,112.94
1146,TX00000833,T000167,C000127,81.28,USD,2024-06-24 23:00:00,23,Monday,MOBILE,4,OP40,DEV-B814,B4796,661617,0,4G,2cc548da,REF37968065,d67e5313-d69b-48e5-91e5-5045e29a80ca,91,5912,M00085,PLACE,unit unit unit unit,CHI,KSK,SN601257692,2.9.87,B1,CHI,212.98,53.245000000000005,32.88574817961929,28.35,98.18,69.83000000000001,vains of modion shimmereng resolv,0,vains of modion shimmereng resolv unit unit unit unit chi,4.4101280647847565,1.6190904251039122,2.620324803149606,5,19,33,20.31492126968258,0.8439131577958908,0,1.6203048682964036,0,2,3,212.98000000000002
1147,TX00001115,T000221,C000462,57.38,USD,2024-05-13 21:00:00,21,Monday,MOBILE,2,OP47,DEV-D826,B6349,745690,0,WIFI,143aa4fc,REF27435514,ff2b15f5-9aa4-47ed-9b5c-c936e1e7e9e1,7,5995,M00112,LOCATION,standard standard colossal standard standard,PHX,KSK,SN989545968,5.8.26,STORE004,PHX,131.76999999999998,65.88499999999999,2.354665581351207,64.22,67.55,3.3299999999999983,stuff,0,stuff standard standard colossal standard standard phx,4.0669733654259685,27.980618785871233,2.29644475426978,8,44,5,28.675662168915544,0.02527092250250442,0,1.2964221606455095,0,1,3,131.76999999999998
1148,TX00000470,T000091,C000310,386.83,GBP,2024-01-04 10:00:00,10,Thursday,CARD,1,OP13,DEV-C723,B2173,329895,0,LAN,cb063283,REF71786427,17d1aaea-ec5f-4b9a-a6c3-d877b8a0deab,91,5651,M00048,PLACE,basic regular basic regular,CHI,POS,SN475164522,3.5.39,A1,CHI,8.97,8.97,0.0,8.97,8.97,0.0,part averwidn,0,part averwidn basic regular basic regular chi,5.960567099280103,inf,0.02318848072796836,5,27,13,386.4435564435565,0.0,1,0.9768089941085384,1,0,1,8.97
1149,TX00000971,T000190,C000236,367.87,EUR,2024-05-24 06:00:00,6,Friday,CASH,4,OP35,DEV-B511,B5366,668809,0,LAN,19985130,REF96960978,507b4f5b-b69e-4ce1-baa5-d4e0c3ac4db2,91,5977,M00098,PLACE,service unit piece piece general,HOU,ONL,SN797739770,3.5.52,XYZ003,HOU,174.23000000000002,43.557500000000005,32.562685572087986,1.15,77.15,76.0,fragmanded sof item,0,fragmanded sof item service unit piece piece general hou,5.910444278444026,1.3376507261224342,0.47361839780357196,5,32,19,91.94451387153211,0.7712042425703365,0,0.5263801713100517,0,2,2,174.23000000000002
1150,TX00000653,T000123,C000073,96.83,USD,2024-05-26 21:00:00,21,Sunday,CASH,2,OP28,DEV-C576,B1285,361088,0,WIFI,c679e360,REF33817750,45294c06-fb9b-40fd-9c81-7b17586c2dfa,81,5311,M00064,LOCATION,common unit unit general service,PHX,POS,SN471112631,3.1.43,STORE005,PHX,19.99,9.995,9.001469324504749,3.63,16.36,12.73,teernal taepestry lumenous,1,teernal taepestry lumenous common unit unit general service phx,4.583231278469338,1.1103742777626933,0.2064442837963441,8,32,26,48.39080459770115,0.6367547018807524,1,0.7935475209385424,1,1,1,19.99
1151,TX00000399,T000070,C000252,117.65,GBP,2024-09-11 13:00:00,13,Wednesday,CARD,1,OP10,DEV-A678,B6771,291870,0,LAN,bbd3612a,REF55117017,e83779f5-8050-478e-8d36-281786147538,81,5814,M00036,LOCATION,common thing common,NYC,MOB,SN211476895,2.2.65,OUTLET001,NYC,33.89,33.89,0.0,33.89,33.89,0.0,element holaelows,0,element holaelows common thing common nyc,4.776177982881773,inf,0.2880577985550361,8,19,17,117.53246753246755,0.0,1,0.7119361501389703,0,0,2,33.89
1152,TX00000511,T000103,C000463,38.15,EUR,2024-05-17 22:00:00,22,Friday,CASH,2,OP30,DEV-C334,B4383,393148,0,LAN,28e7e0c1,REF63195723,9430a557-c7f6-42f0-93af-777242914f57,91,5699,M00054,LOCATION,item item item common,NYC,MOB,SN239923526,4.2.48,PLAZA001,NYC,123.34,61.67,11.511698397716994,53.53,69.81,16.28,item,0,item item item item common nyc,3.667400422436812,5.357159114959998,3.23302752293578,8,21,4,19.065467266366817,0.13199072497608277,0,2.232968991638489,0,1,3,123.34
1153,TX00000320,T000063,C000167,308.48,USD,2024-07-06 16:00:00,16,Saturday,MOBILE,3,OP10,DEV-A231,B4300,282427,0,LAN,83b72168,REF60335546,72b71e18-d68c-434f-825b-0e648de0de0e,5,5814,M00032,SHOP,regular thing thing thing,CHI,POS,SN361474094,2.8.92,A3,CHI,116.64,38.88,26.78969764667008,15.3,68.01,52.71000000000001,part aelseways item,1,part aelseways item regular thing thing thing chi,5.7348934696812535,1.4513041734471657,0.37811203319502074,4,25,19,102.79240253248918,0.7492091252796996,0,0.6218859508365184,0,1,2,116.64000000000001
1154,TX00000019,T000020,C000397,77.08,EUR,2024-10-18 15:00:00,15,Friday,CASH,5,OP09,DEV-A362,B4631,234369,0,5G,32501abc,REF51831217,2413fc80-28eb-4d68-9b27-219f2e660178,91,5411,M00009,LOCATION,service item regular piece regular unit,PHX,KSK,SN491167779,2.2.11,C1,PHX,225.8,45.16,33.49969029707588,9.17,82.07,72.89999999999999,embeerd sutillness unit irege qoench caskade item alsewihere,0,embeerd sutillness unit irege qoench caskade item alsewihere service item regular piece regular unit phx,4.357733942104837,1.3480721642355578,2.929423975090815,8,39,60,15.412917416516695,0.8172981112021435,0,1.929398943968034,0,2,2,225.79999999999998
1155,TX00000684,T000121,C000389,32.84,USD,2024-08-20 10:00:00,10,Tuesday,CASH,1,OP25,DEV-C448,B3284,312966,0,LAN,0270f386,REF69544431,6b0f3d68-8ec4-4106-82ae-095640a8d912,5,5311,M00064,PLACE,basic product piece unit stuff order,PHX,KSK,SN821114244,4.9.28,STORE005,PHX,69.09,69.09,0.0,69.09,69.09,0.0,,0,basic product piece unit stuff order phx,3.521643534738023,inf,2.103836784409257,5,36,0,32.80719280719281,0.0,1,1.1038031728631892,0,0,3,69.09
1156,TX00000035,T000016,C000460,310.78,EUR,2024-04-06 19:00:00,19,Saturday,CASH,4,OP06,DEV-A682,B6021,121941,0,4G,7dcf0746,REF49922892,af3a3ef6-fcdc-4b08-80b8-082e719bc06d,91,5411,M00008,SHOP,icurated offering sfor meindful product,HOU,POS,SN931120527,2.5.80,XYZ003,HOU,212.0,53.0,30.645614150587136,12.64,80.57,67.92999999999999,woevn element sfron piece sunfoarct item part,1,woevn element sfron piece sunfoarct item part icurated offering sfor meindful product hou,5.742297810884534,1.7294481272121798,0.6821545788017247,4,39,45,77.6755811047238,0.5201788645497254,0,0.31784439846708773,1,2,3,212.0
1157,TX00000902,T000179,C000245,346.59,USD,2024-08-14 18:00:00,18,Wednesday,MOBILE,4,OP39,DEV-B698,B2277,689482,0,WIFI,942ced9f,REF57778592,a07ef570-bd61-4f8c-b1d9-7a1a8cce9382,5,5977,M00092,PLACE,basic common common common,LA,ONL,SN787785352,3.9.61,C1,LA,44.8,11.2,9.345740562773326,4.68,25.03,20.35,part unit silnt osilent,0,part unit silnt osilent basic common common common la,5.851023624277755,1.198406902564009,0.12925935543437492,5,26,23,86.62584353911521,1.2347111865012055,0,0.870738132265408,0,2,1,44.8
1158,TX00000827,T000175,C000131,163.28,GBP,2024-06-03 09:00:00,9,Monday,MOBILE,2,OP36,DEV-B812,B1197,622527,0,WIFI,5cdbc69e,REF64875946,5b08f947-dcd4-44ee-b1da-a17489713e9f,91,5912,M00089,LOCATION,item regular common common stuff,NYC,POS,SN421250193,2.1.95,C1,NYC,116.32,58.16,38.212050455321034,31.14,85.18,54.040000000000006,fragmeont etirace unit,0,fragmeont etirace unit item regular common common stuff nyc,5.101572289088358,1.522032953138771,0.7123958843704066,8,32,22,81.59920039980011,0.46457247984044314,0,0.2876023542237003,0,1,3,116.32
1159,TX00001344,T000268,C000414,235.73,USD,2024-09-26 21:00:00,21,Thursday,MOBILE,2,OP60,DEV-E110,B9731,974387,0,LAN,064a75e9,REF45005976,f54bc127-9a47-4c48-8ecb-6646d1c3ca5c,7,5942,M00136,LOCATION,craoofting maments quite common,CHI,POS,SN724251649,3.6.18,A2,CHI,161.12,80.56,17.027131290972058,68.52,92.6,24.08,secatteraed sakttered,0,secatteraed sakttered craoofting maments quite common chi,5.466920251201053,4.731272615646868,0.6834938276842151,8,31,21,117.80609695152424,0.14945196807388178,0,0.3165048296575333,0,1,3,161.12
1160,TX00000407,T000081,C000091,26.79,EUR,2024-03-27 23:00:00,23,Wednesday,CARD,2,OP28,DEV-C996,B3373,341653,0,5G,245e80fd,REF44850736,deb5e0a9-0894-4f87-8728-ba2776b12b06,81,5651,M00043,LOCATION,piece product piece order order,CHI,MOB,SN445162022,4.7.72,B1,CHI,91.19,45.595,18.50498446365195,32.51,58.68,26.17,saereniy tempeost unit,0,saereniy tempeost unit piece product piece order order chi,3.3246762437544124,2.4639307365839227,3.4038820455393806,8,31,22,13.388305847076461,0.2869769278006843,0,2.4037923183158525,0,1,2,91.19
1161,TX00000920,T000184,C000042,303.74,EUR,2024-10-08 19:00:00,19,Tuesday,CARD,1,OP32,DEV-B277,B8717,678907,0,WIFI,4bb7475b,REF31445813,75a21906-a04d-4d4b-a724-1f5dc6f77807,5,5977,M00095,STORE,common common common common piece,NYC,POS,SN447740907,2.2.94,CENTER002,NYC,57.65,57.65,0.0,57.65,57.65,0.0,vpor,0,vpor common common common common piece nyc,5.719458954041209,inf,0.1898004872588398,5,33,4,303.43656343656346,0.0,1,0.8101968453386273,0,0,3,57.65
1162,TX00000537,T000106,C000480,20.56,USD,2024-06-05 14:00:00,14,Wednesday,CASH,1,OP11,DEV-C336,B7823,447728,0,WIFI,fa4a2477,REF37281556,317f66a2-7c30-4ebd-9117-d2a81595d2f3,5,5699,M00055,PLACE,unit accens unit experossions,HOU,KSK,SN609976402,4.6.89,CENTER001,HOU,43.7,43.7,0.0,43.7,43.7,0.0,glaozslike,0,glaozslike unit accens unit experossions hou,3.070839746040796,inf,2.1254863813229576,5,29,10,20.539460539460542,0.0,1,1.1254316424298432,0,0,2,43.7
1163,TX00000758,T000146,C000196,100.33,EUR,2024-05-12 08:00:00,8,Sunday,CARD,5,OP21,DEV-C178,B8965,383054,0,5G,7165fe6a,REF98236069,1be4c5f9-82bf-4ebb-81dd-afb00a29398d,7,5732,M00076,LOCATION,thing thing stuff stuff,LA,MOB,SN243227368,3.6.75,PLAZA003,LA,320.56,64.112,22.55391473780106,34.0,93.74,59.739999999999995,vuerity shadawing embr threed auf,1,vuerity shadawing embr threed auf thing thing stuff stuff la,4.618382517460226,2.842610728351575,3.1950563141632613,8,23,33,20.0619876024795,0.4621215666089561,0,2.1950344360167846,0,2,3,320.55999999999995
1164,TX00001062,T000203,C000267,61.37,GBP,2024-04-18 18:00:00,18,Thursday,CASH,5,OP47,DEV-D850,B1988,773647,0,WIFI,75360608,REF47721568,c10d60a2-a715-418b-835b-0e5ada3b07bd,91,5261,M00104,LOCATION,item item item item item,PHX,POS,SN486139083,4.4.70,PLAZA002,PHX,256.03,51.206,26.428281820807047,11.85,75.26,63.41,unit spliinetred unit crecent piece unit fraagmoent element,0,unit spliinetred unit crecent piece unit fraagmoent element item item item item item phx,4.1330843905380314,1.9375455562035593,4.171908098419423,8,24,59,12.271545690861826,0.46974046517077744,0,3.171856414267325,0,2,3,256.03000000000003
1165,TX00000245,T000051,C000249,128.67,GBP,2024-12-23 18:00:00,18,Monday,MOBILE,4,OP07,DEV-A433,B6712,245908,0,WIFI,67235378,REF74381921,833fc398-766e-4cb3-94b8-bd35b2ff2dee,91,5812,M00026,LOCATION,common momensd service ni order,NYC,ONL,SN991293584,1.1.25,MART001,NYC,188.25,47.0625,32.37953198652918,7.36,84.69,77.33,untame dtrace item tarace uiet object ebtwee,0,untame dtrace item tarace uiet object ebtwee common momensd service ni order nyc,4.864992761560793,1.4534644916912127,1.4630449988342273,8,31,44,32.15946013496625,0.7995049241981578,0,0.46304140016009837,0,2,2,188.25
1166,TX00001127,T000222,C000008,95.95,GBP,2024-07-19 10:00:00,10,Friday,CARD,2,OP43,DEV-D599,B5198,744452,0,LAN,0c162df9,REF42775495,951546da-a7c3-44e4-baec-44b1277958d5,91,5995,M00113,SHOP,residence carefull ychosen nescsites,HOU,ONL,SN779585385,5.8.93,SHOP001,HOU,143.76,71.88,36.57156272296823,46.02,97.74,51.71999999999999,thing eters,0,thing eters residence carefull ychosen nescsites hou,4.574195381688661,1.9654615402818656,1.4982803543512244,4,36,11,47.95102448775613,0.35976127210250275,0,0.49827516128023663,0,1,3,143.76
1167,TX00000784,T000146,C000248,324.62,USD,2024-06-20 14:00:00,14,Thursday,CARD,5,OP16,DEV-C114,B9623,376631,5,LAN,dbec7f0c,REF19525938,7959d59e-82a6-47a2-b968-391dda06a92d,81,5732,M00076,LOCATION,thing thing stuff stuff,LA,MOB,SN243227368,3.6.75,PLAZA003,LA,316.40000000000003,63.28000000000001,35.71710584579887,22.92,98.45,75.53,eomber thraad veruiy veiriity object stuff thing,0,eomber thraad veruiy veiriity object stuff thing thing thing stuff stuff la,5.7857310573033685,1.771700100036049,0.974678085145709,8,23,48,64.9110177964407,0.5557750351606326,0,0.02532183684974161,0,2,3,316.40000000000003
1168,TX00000489,T000083,C000096,193.22,USD,2024-03-27 08:00:00,8,Wednesday,CASH,5,OP29,DEV-C550,B6194,318089,0,LAN,e04dba40,REF73660493,65694163-d61f-403c-b57c-0c5450abf0d5,81,5651,M00045,LOCATION,regular basic basic basic regular,PHX,POS,SN605120084,3.9.49,OUTLET002,PHX,268.02,53.604,33.943332629545964,27.12,99.58,72.46,ashfaoll srenity unit part stuff whuispering emerligth dusorne part part eko,0,ashfaoll srenity unit part stuff whuispering emerligth dusorne part part eko regular basic basic basic regular phx,5.268991537166208,1.5792203018197575,1.3871234861815547,8,33,76,38.63627274545091,0.8576811864564873,0,0.3871214826545768,0,2,3,268.02
1169,TX00000154,T000035,C000180,329.69,GBP,2024-11-05 11:00:00,11,Tuesday,CASH,4,OP01,DEV-A463,B2421,130750,0,WIFI,6101937c,REF80471776,cb2b23ee-79be-4b42-83c1-9f8d06ab4de1,91,5462,M00018,PLACE,deliceate creatiosn general basic tratiiton,PHX,POS,SN876230036,2.7.96,STORE004,PHX,206.62000000000003,51.65500000000001,38.08277344592084,7.8,97.04,89.24000000000001,slient overflw item oreverie fragmunts part eevsong,0,slient overflw item oreverie fragmunts part eevsong deliceate creatiosn general basic tratiiton phx,5.801181380643333,1.3563875559996255,0.6267099396402682,5,43,51,82.40189952511871,0.8786007433792782,0,0.3732889281175403,0,2,3,206.62000000000003
1170,TX00000961,T000177,C000066,168.57,GBP,2024-01-28 15:00:00,15,Sunday,CARD,5,OP33,DEV-B944,B8297,619450,0,WIFI,04cda0bc,REF54443931,85fa619e-6a4e-4fbe-8b7c-6609a9368fcc,91,5977,M00091,PLACE,stuff piece thing common,CHI,ONL,SN947777915,2.9.65,CENTER005,CHI,238.49,47.698,32.548767564993916,16.09,95.39,79.3,unit element element piece piece,1,unit element element piece piece stuff piece thing common chi,5.133265820919036,1.4654318294772866,1.4147831761286114,5,24,32,33.70725854829034,0.9998532463992956,0,0.41478071554419216,0,2,2,238.49
1171,TX00000853,T000169,C000303,69.97,USD,2024-11-17 11:00:00,11,Sunday,CASH,3,OP40,DEV-B921,B2186,542279,0,4G,49c8e18e,REF52773098,856e9a03-1bc5-4a97-a3ba-0861863cf320,91,5912,M00086,SHOP,plake stuff acoimfort stuff,HOU,MOB,SN761263194,3.7.77,B3,HOU,156.08999999999995,52.029999999999994,20.99833088604901,34.28,75.21,40.92999999999999,thing harizonscap,1,thing harizonscap plake stuff acoimfort stuff hou,4.262257252536892,2.4778159884397275,2.2308132056595675,4,27,17,23.315561479506833,0.4455036420595415,0,1.2307956153263486,1,1,3,156.08999999999997
1172,TX00000625,T000126,C000015,133.02,EUR,2024-08-26 15:00:00,15,Monday,CASH,4,OP30,DEV-C711,B5464,433364,0,4G,df51d9a2,REF54531458,220818ab-3990-4c97-987e-8c7ade8992fc,7,5311,M00066,LOCATION,unit service piece general standard,LA,ONL,SN151144510,4.3.34,OUTLET005,LA,165.92,41.48,19.30650494867814,17.58,63.06,45.48,horiizoun othreaded horion chasin,0,horiizoun othreaded horion chasin unit service piece general standard la,4.897989042545024,2.148498659403395,1.2473312283867086,8,35,33,33.24668832791802,0.5202381813360336,0,0.24732936904699238,0,2,2,165.92
1173,TX00000685,T000128,C000061,270.06,EUR,2024-08-25 21:00:00,21,Sunday,CASH,2,OP14,DEV-C536,B1285,390683,0,5G,7e820dd2,REF89956438,88daad51-7b64-4752-bf62-aff0e5d015b0,91,5311,M00067,LOCATION,common common unit unit unit,NYC,POS,SN651136465,4.5.93,B1,NYC,107.7,53.85,54.92805476257101,15.01,92.69,77.67999999999999,etrenal element,1,etrenal element common common unit unit unit nyc,5.60234019858787,0.980373330764562,0.3988002666074206,8,28,15,134.9625187406297,0.7212493732706913,1,0.6011975072298482,0,1,3,107.7
1174,TX00000569,T000096,C000432,476.31,GBP,2024-06-21 09:00:00,9,Friday,CARD,5,OP27,DEV-C291,B4985,336201,0,LAN,49e7e2f4,REF26734439,370acdc3-7e9b-4d47-9f3d-e3211ea028b0,7,5699,M00050,PLACE,basic service unit unit,LA,KSK,SN669974054,3.3.37,PLAZA001,LA,293.41999999999996,58.68399999999999,31.47232800413722,25.15,92.99,67.84,lmiinal object serenaide fraktuored part elkipsed object,0,lmiinal object serenaide fraktuored part elkipsed object basic service unit unit la,6.16816617497612,1.864622152904788,0.6160273771283407,5,23,56,95.24295140971805,0.5845786827979894,0,0.3839718167331849,0,2,3,293.41999999999996
1175,TX00001426,T000287,C000278,18.69,EUR,2024-09-08 09:00:00,9,Sunday,MOBILE,2,OP52,DEV-E632,B5371,997453,5,4G,08d2e387,REF82508757,db0fe7fc-dda7-49ab-9f29-896a36a12770,7,5945,M00144,LOCATION,common general general general general,CHI,MOB,SN644537490,3.8.38,STORE003,CHI,83.97,41.985,14.2340595052852,31.92,52.05,20.129999999999995,stuff unit latticebrone mues,1,stuff unit latticebrone mues common general general general general chi,2.9801108926510342,2.9496153212237655,4.492776886035313,8,38,28,9.34032983508246,0.2397227647311008,0,3.492590016585522,1,1,2,83.97
1176,TX00000017,T000012,C000049,310.56,EUR,2024-07-13 15:00:00,15,Saturday,CARD,5,OP06,DEV-A968,B8100,217181,0,WIFI,7a83511a,REF23667066,758a38fc-5423-4305-b37f-51582a1b8888,5,5411,M00006,STORE,t common order piece order s common,LA,POS,SN261147752,1.0.80,OUTLET003,LA,146.37,29.274,31.535576417753965,11.56,85.14,73.58,ehcoe drivulet usnfratc item flateing echouead velveut item,1,ehcoe drivulet usnfratc item flateing echouead velveut item t common order piece order s common la,5.741591936051748,0.9282849189818285,0.4713098918083462,5,35,59,62.0995800839832,1.9083176771989752,0,0.5286884058204346,0,2,2,146.37
1177,TX00000127,T000033,C000092,405.48,EUR,2024-01-04 18:00:00,18,Thursday,CARD,3,OP07,DEV-A304,B6801,168904,0,5G,12834376,REF65003534,4ae1b50b-30bc-45ef-a8bb-fefa6678dceb,81,5462,M00016,PLACE,standard standard piece standard,NYC,KSK,SN746283233,2.0.55,A2,NYC,100.62,33.54,21.177495130444488,9.28,48.33,39.05,evnsog part o leattic item,0,evnsog part o leattic item standard standard piece standard nyc,6.007534727285477,1.5837567093467697,0.24815034033737793,5,32,26,135.1149616794402,0.44095286365940195,0,0.7518478054458779,0,1,2,100.62
1178,TX00000927,T000187,C000454,110.46,EUR,2024-10-02 23:00:00,23,Wednesday,MOBILE,3,OP34,DEV-B157,B3607,533275,0,LAN,2b7fd6ce,REF79892950,dc5f83d8-ce44-45df-9424-db60b964ce87,7,5977,M00096,LOCATION,a unit service service service,LA,MOB,SN397751088,3.4.77,SHOP003,LA,84.65,28.21666666666667,33.75020345617687,3.75,66.72,62.97,item reveer fragmenetd pulsee obosidia ntrace,0,item reveer fragmenetd pulsee obosidia ntrace a unit service service service la,4.7136657821413905,0.8360443427638814,0.7663407568350535,8,30,45,36.80773075641453,1.3645115943912203,0,0.23365712785507997,0,1,2,84.65
1179,TX00000980,T000182,C000281,155.02,EUR,2024-06-20 19:00:00,19,Thursday,CASH,4,OP31,DEV-B164,B4286,550279,0,WIFI,59ab611b,REF21804569,64cea5ae-c9d7-4bb3-a161-cd16c8811218,5,5977,M00094,LOCATION,service service thing common regular,HOU,POS,SN837726809,3.7.69,SHOP004,HOU,111.77,27.9425,28.111742949640576,3.33,61.64,58.31,tethere frsot vapuor opsidean vaor,0,tethere frsot vapuor opsidean vaor service service thing common regular hou,5.049984204160167,0.9939796351317043,0.7210037414527157,8,36,34,38.7453136715821,1.205915508078802,0,0.27899445881525736,0,2,2,111.77
1180,TX00001469,T000287,C000484,440.0,USD,2024-04-21 13:00:00,13,Sunday,CASH,1,OP52,DEV-E210,B1510,985261,0,4G,329e5cd5,REF16619118,459d6e2e-248b-495d-bbb4-d1a367b705bf,7,5945,M00144,LOCATION,common general general general general,CHI,MOB,SN644537490,3.8.38,STORE003,CHI,93.72,93.72,0.0,93.72,93.72,0.0,hallowd thing,1,hallowd thing common general general general general chi,6.089044875446846,inf,0.213,8,38,13,439.5604395604396,0.0,1,0.7869982113677014,0,0,3,93.72
1181,TX00000190,T000028,C000144,154.23,USD,2024-01-06 21:00:00,21,Saturday,MOBILE,2,OP05,DEV-A920,B2651,182476,0,LAN,9d5958e6,REF80673067,c7173d73-d92d-497a-bd8d-700b3d2a7fd2,5,5462,M00014,LOCATION,common common service common basic,HOU,KSK,SN646250963,1.7.8,MART004,HOU,81.53,40.765,26.594286040426052,21.96,59.57,37.61,part ltatece part,1,part ltatece part common common service common basic hou,5.0449078880383516,1.5328480688683654,0.5286260779355508,8,34,17,77.07646176911544,0.4612912721385468,0,0.47137086577925313,0,1,2,81.53
1182,TX00001139,T000216,C000076,177.27,EUR,2024-06-02 06:00:00,6,Sunday,MOBILE,4,OP46,DEV-D168,B1938,798642,0,4G,caa6451b,REF58603012,525fc58e-ff19-48c0-a961-1e25f45e3f6e,5,5995,M00110,PLACE,esetnials curatiet regular basic basic stuff,LA,ONL,SN489547475,5.4.78,ABC002,LA,234.23,58.5575,10.220376297703844,45.28,69.41,24.129999999999995,elipised lumino ubrink,1,elipised lumino ubrink esetnials curatiet regular basic basic stuff la,5.18329925496377,5.729485715037302,1.3213177638630336,5,44,22,44.30642339415146,0.18532749301980073,0,0.3213159512836278,0,2,3,234.23
1183,TX00000992,T000192,C000498,138.06,EUR,2024-04-16 23:00:00,23,Tuesday,MOBILE,3,OP36,DEV-B537,B6487,663674,0,5G,c87a08f0,REF63582893,7688e09d-5e8b-41a8-a4a5-d1277600b0dd,81,5977,M00098,PLACE,a service item piece service,HOU,KSK,SN627734641,2.4.14,XYZ003,HOU,197.5,65.83333333333333,20.82192194138987,44.85,86.49,41.63999999999999,unit yeaarn item raver piece piece,0,unit yeaarn item raver piece piece a service item piece service hou,4.934905494670872,3.1617318285335445,1.4305374474866,5,28,34,46.00466511162946,0.3137673858118611,0,0.4305343290284729,0,1,3,197.5
1184,TX00001463,T000297,C000042,470.97,EUR,2024-10-23 16:00:00,16,Wednesday,CARD,4,OP60,DEV-E677,B7310,997133,0,WIFI,85e7c498,REF17898708,8d944bdf-2813-42c3-b37c-5310d641059f,81,5945,M00149,LOCATION,a thing general general,LA,KSK,SN114578922,3.1.28,C1,LA,156.83999999999995,39.209999999999994,27.33518245777774,15.26,73.49,58.23,thing gilrdain unit stuff adream moontrad,0,thing gilrdain unit stuff adream moontrad a thing general general la,6.156915424243542,1.4344151556538627,0.3330148417096629,8,23,41,117.71307173206698,0.8742444722144298,0,0.6669837420987706,0,2,2,156.83999999999997
1185,TX00001251,T000256,C000126,252.32,USD,2024-02-20 11:00:00,11,Tuesday,CARD,2,OP51,DEV-E414,B6720,920900,0,5G,5595504d,REF58510264,30d1a100-b670-4126-9b66-fbe3aa4df97b,81,5941,M00129,LOCATION,common stuff common common stuff,NYC,MOB,SN324160768,3.3.80,SHOP003,NYC,109.62,54.81,24.39518395093589,37.56,72.06,34.5,drifeutr object,0,drifeutr object common stuff common common stuff nyc,5.534653511648229,2.246754937787517,0.4344483195941662,8,32,15,126.09695152423788,0.31471784860703145,0,0.5655494390082474,0,1,3,109.62
